RAW Data export file (tab separated)


Client:	John,Sample
Session:	Philli2 
Date:	24-07-2017
Time:	08:37:54
Duration:	169	Seconds.
Output rate:	128	Samples/sec.

128 SPS	32 SPS	
Sensor-G:BVP	Sensor-H:RSP	Events	


-27.874	735.712		
-27.642	735.712		
-27.446	735.712		
-27.286	736.094		
-27.314	736.094		
-27.597	736.094		
-27.836	736.094		
-27.702	736.240		
-27.405	736.240		
-27.233	736.240		
-27.398	736.240		
-27.719	736.150		
-27.951	736.150		
-27.974	736.150		
-27.364	736.150		
-26.018	736.264		
-24.594	736.264		
-23.347	736.264		
-21.770	736.264		
-19.588	736.577		
-16.752	736.577		
-13.623	736.577		
-10.498	736.577		
-7.989	737.050		
-6.137	737.050		
-4.807	737.050		
-4.160	737.050		
-4.185	737.649		
-4.544	737.649		
-5.396	737.649		
-6.980	737.649		
-9.476	738.372		
-12.403	738.372		
-15.330	738.372		
-18.279	738.372		
-21.244	739.165		
-24.071	739.165		
-26.457	739.165		
-28.621	739.165		
-30.510	739.691		
-31.539	739.691		
-32.071	739.691		
-32.533	739.691		
-33.170	739.990		
-33.668	739.990		
-33.964	739.990		
-34.210	739.990		
-34.485	740.441		
-34.774	740.441		
-35.132	740.441		
-35.364	740.441		
-35.143	740.911		
-34.667	740.911		
-33.816	740.911		
-32.607	740.911		
-31.483	741.333		
-30.466	741.333		
-29.321	741.333		
-28.064	741.333		
-26.954	741.943		
-26.073	741.943		
-25.288	741.943		
-24.436	741.943		
-23.342	742.714		
-22.272	742.714		
-21.496	742.714		
-21.173	742.714		
-21.071	743.305		
-21.333	743.305		
-22.156	743.305		
-23.419	743.305		
-24.496	743.855		
-25.288	743.855		
-25.965	743.855		
-26.746	743.855		
-27.346	744.270		
-27.916	744.270		
-28.455	744.270		
-29.352	744.270		
-30.325	744.764		
-31.455	744.764		
-32.647	744.764		
-33.724	744.764		
-34.595	745.400		
-35.207	745.400		
-35.503	745.400		
-35.506	745.400		
-34.929	745.857		
-34.087	745.857		
-33.502	745.857		
-33.192	745.857		
-33.361	746.361		
-33.536	746.361		
-33.612	746.361		
-33.501	746.361		
-32.931	746.971		
-32.245	746.971		
-31.640	746.971		
-30.894	746.971		
-30.236	748.284		
-29.584	748.284		
-29.074	748.284		
-28.919	748.284		
-29.188	748.877		
-29.639	748.877		
-29.963	748.877		
-30.244	748.877		
-30.459	749.064		
-30.696	749.064		
-30.872	749.064		
-30.935	749.064		
-30.921	748.914		
-30.842	748.914		
-30.771	748.914		
-30.262	748.914		
-29.270	748.958		
-27.809	748.958		
-25.966	748.958		
-24.020	748.958		
-21.510	749.190		
-18.405	749.190		
-14.913	749.190		
-11.561	749.190		
-8.489	749.499		
-5.910	749.499		
-4.031	749.499		
-2.901	749.499		
-2.543	750.127		
-2.573	750.127		
-2.844	750.127		
-3.664	750.127		
-4.907	750.824		
-6.541	750.824		
-8.798	750.824		
-11.578	750.824		
-14.403	751.497		
-17.114	751.497		
-19.537	751.497		
-21.962	751.497		
-24.277	752.323		
-26.388	752.323		
-28.347	752.323		
-29.833	752.323		
-30.955	752.935		
-31.910	752.935		
-32.694	752.935		
-33.370	752.935		
-34.114	753.195		
-34.820	753.195		
-35.153	753.195		
-35.354	753.195		
-35.387	753.521		
-35.274	753.521		
-35.072	753.521		
-34.624	753.521		
-33.800	753.552		
